Time,Ax,Ay,Az,Gx,Gy,Gz
0.01657774,-8271.932,-961.6139,-5649.425,-6348.218,-685.4209,-4170.253,1
0.01657925,-8320.679,-965.6876,-5644.81,-6376.624,-667.6712,-4174.346,1
0.01657723,-8304.644,-955.6317,-5659.736,-6373.132,-657.4255,-4195.892,1
0.01657723,-8347.326,-939.1597,-5666.937,-6396.791,-640.3664,-4219.534,1
0.01657962,-8326.459,-924.1695,-5653.561,-6385.096,-633.3499,-4188.948,1
0.01657538,-8339.55,-926.8582,-5635.373,-6390.552,-593.5952,-4240.689,1
0.01657538,-8360.203,-931.1221,-5640.292,-6410.615,-631.2565,-4284.819,1
0.0663087,-8353.188,-965.7219,-5652.6,-6400.621,-700.8059,-4144.25,1
0.0663087,-8384.152,-984.5902,-5593.63,-6428.539,-721.2604,-4103.04,1
0.01657956,-8401.93,-1007.877,-5584.39,-6441.849,-732.8206,-4134.078,1
0.0165785,-8415.127,-1022.072,-5548.422,-6456.054,-726.3007,-4123.877,1
0.0165785,-8387.992,-1036.83,-5568.491,-6421.721,-729.9081,-4098.104,1
0.01657481,-8396.986,-1013.901,-5525.671,-6437.292,-692.5428,-4135.657,1
0.01642974,-8456.339,-1017.369,-5496.988,-6477.971,-735.5787,-4172.911,1
0.0166736,-8460.487,-1055.707,-5502.374,-6485.179,-741.7115,-4247.763,1
0.01657737,-8503.276,-1013.638,-5552.963,-6504.174,-717.4069,-4287.135,1
0.01657822,-8527.298,-983.8907,-5568.432,-6530.907,-713.1998,-4201.749,1
0.0165772,-8541.672,-1013.927,-5571.656,-6541.353,-709.0086,-4226.569,1
0.0165772,-8583.458,-1006.251,-5469.773,-6581.588,-685.6667,-4131.5,1
0.01657937,-8589.211,-948.5372,-5399.528,-6576.473,-683.7476,-4048.283,1
0.01657254,-8613.487,-954.9924,-5378.558,-6594.427,-680.25,-4047.293,1
0.01657254,-8602.222,-974.6158,-5372.892,-6580.792,-685.673,-4100.339,1
0.01657733,-8597.914,-987.7034,-5337.519,-6581.449,-697.1165,-4006.74,1
0.01657733,-8627.879,-1027.493,-5251.043,-6603.896,-739.9591,-3860.525,1
0.01657884,-8625.712,-1050.143,-5190.105,-6606.181,-765.6609,-3836.991,1
0.01657556,-8629.21,-1046.283,-5162.242,-6608.412,-777.1329,-3803.87,1
0.01657764,-8636.028,-1048.156,-5173.572,-6613.211,-776.3744,-3826.707,1
0.01657758,-8663.667,-1041.798,-5093.491,-6629.491,-751.6329,-3779.566,1
0.01657646,-8671.235,-1027.146,-5088.513,-6634.829,-738.3782,-3799.894,1
0.01657646,-8662.691,-1026.907,-5081.854,-6636.75,-758.634,-3856.167,1
0.04973008,-8689.261,-1050.071,-5116.888,-6643.376,-752.125,-3862.348,1
0.01657869,-8724.938,-1026.128,-5127.787,-6674.647,-743.4226,-3860.182,1
0.0165794,-8731.739,-1009.456,-5045.798,-6674.912,-749.7699,-3744.103,1
0.01657663,-8730.351,-994.3633,-5021.003,-6668.963,-739.9,-3730.497,1
0.01657487,-8715.411,-999.0385,-4949.476,-6661.6,-717.4793,-3721.917,1
0.01657668,-8722.747,-977.5242,-4933.943,-6671.331,-690.3356,-3720.429,1
0.01657697,-8794.127,-990.1625,-4961.436,-6716.648,-661.6639,-3753.377,1
0.01657697,-8790.604,-934.0741,-4928.646,-6717.865,-499.1263,-3524.892,1
0.0165767,-8789.938,-882.324,-4818.078,-6721.324,-546.1373,-3534.993,1
0.01657534,-8769.985,-865.7711,-4792.797,-6710.105,-561.7882,-3586.74,1
0.01657732,-8814.245,-886.0676,-4816.918,-6748.013,-611.8728,-3614.793,1
0.01657724,-8815.097,-918.1033,-4831.519,-6743.78,-645.2263,-3632.857,1
0.01657724,-8861.287,-959.2971,-4826.115,-6778.643,-658.2523,-3605.579,1
0.01657923,-8844.217,-936.0436,-4805.934,-6773.945,-681.7747,-3506.37,1
0.01657923,-8842.386,-978.4286,-4777.408,-6749.967,-724.3773,-3528.936,1
0.01657403,-8854.704,-992.0224,-4727.932,-6767.911,-734.2934,-3527.673,1
0.01657672,-8873.608,-1045.916,-4675.745,-6781.988,-775.2166,-3466.758,1
0.01657828,-8846.313,-1057.997,-4657.813,-6760.767,-802.0432,-3459.57,1
0.01657828,-8843.104,-1103.552,-4669.891,-6762.51,-820.3126,-3479.669,1
0.01657683,-8874.128,-1111.44,-4703.791,-6781.549,-840.2059,-3536.751,1
0.01657683,-8876.206,-1108.382,-4726.938,-6782.839,-830.4141,-3529.678,1
0.04973872,-8886.878,-1080.47,-4699.766,-6790.714,-788.9972,-3519.839,1
0.0165759,-8883.746,-1038.526,-4724.8,-6792.473,-736.5156,-3573.43,1
0.0165759,-8922.495,-1032.668,-4761.613,-6817.371,-721.7834,-3597.851,1
0.01657654,-8935.639,-1003.698,-4768.172,-6831.475,-704.4113,-3715.067,1
0.01657654,-8960.438,-961.731,-4754.647,-6845.593,-679.4307,-3699.797,1
0.01657736,-8937.564,-959.4966,-4791.54,-6827.71,-684.3558,-3661.064,1
0.01657751,-8955.692,-1029.976,-4685.313,-6841.259,-757.2129,-3816.094,1
0.0165774,-8959.074,-921.6893,-4699.638,-6839.082,-557.0173,-3902.126,1
0.0165774,-9068.985,-1012.731,-4871.404,-6927.118,-691.8975,-4114.231,1
0.01657698,-9131.229,-1006.358,-4910.657,-6978.369,-674.3145,-3785.425,1
0.0165777,-9186.176,-998.5103,-4742.622,-7015.016,-757.5742,-3762.796,1
0.01657733,-9160.034,-1034.454,-4628.933,-6985.23,-711.79,-3440.346,1
0.01657736,-9190.726,-952.798,-4355.376,-7012.347,-672.1021,-3318.091,1
0.01657811,-9219.518,-896.035,-4332.279,-7042.399,-680.4881,-3389.427,1
0.01657943,-9273.775,-1029.044,-4266.554,-7082.986,-674.8401,-3146.266,1
0.01657943,-9246.244,-949.3686,-4138.939,-7043.299,-720.0765,-2852.24,1
0.01657678,-9205.148,-989.5988,-3895.59,-7024.527,-741.9733,-2760.003,1
0.01657516,-9185.822,-1019.564,-3771.759,-7004.852,-740.9399,-2747.242,1
0.01657797,-9169.274,-978.7434,-3777.418,-6996.298,-712.6863,-2712.251,1
0.01657797,-9174.635,-999.2323,-3814.518,-7004.56,-748.8448,-2742.814,1
0.03315598,-9216.132,-988.0369,-3788.339,-7027.11,-735.2114,-2719.363,1
0.03315598,-9204.201,-998.6067,-3802.624,-7013.2,-753.2126,-2729.976,1
0.01657738,-9229.815,-993.4557,-3877.025,-7041.338,-717.6124,-2800.032,1
0.01657863,-9209.987,-955.1243,-3802.522,-7030.27,-708.5758,-2681.405,1
0.01657693,-9240.014,-938.3472,-3753.331,-7057.364,-712.2157,-2631.116,1
0.01657693,-9203.887,-981.1444,-3779.768,-7011.709,-735.0355,-2677.643,1
0.01657771,-9220.851,-998.5823,-3747.035,-7033.384,-734.1886,-2706.632,1
0.01657609,-9228.366,-950.2299,-3769.408,-7038.915,-727.6804,-2629.096,1
0.01657835,-9224.622,-984.0828,-3756.737,-7035.844,-730.0395,-2664.39,1
0.0165753,-9224.302,-1012.451,-3754.935,-7026.563,-740.3147,-2685.917,1
0.01657594,-9199.328,-992.513,-3831.051,-7020.659,-731.084,-2708.606,1
0.01657594,-9189.212,-994.2755,-3799.169,-7017.316,-748.4622,-2687.325,1
0.01657688,-9181.093,-968.735,-3789.066,-7006.668,-722.527,-2644.503,1
0.01657723,-9184.044,-963.3311,-3749.23,-7004.514,-709.3129,-2675.415,1
0.01657723,-9227.837,-964.382,-3840.014,-7029.1,-714.3551,-2698.795,1
0.01657375,-9253.171,-968.3094,-3819.459,-7052.739,-704.3993,-2706.945,1
0.01657712,-9232.263,-972.9465,-3863.675,-7040.989,-720.7487,-2668.981,1
0.01657712,-9164.417,-988.8056,-3803.854,-6984.642,-751.4261,-2651.542,1
0.0165784,-9171.289,-963.4584,-3824.149,-6994.474,-718.6964,-2714.507,1
0.01657538,-9164.524,-979.4377,-3835.977,-6993.845,-715.9869,-2720.099,1
0.01657736,-9190.744,-993.9965,-3823.757,-7009.535,-734.0392,-2666.567,1
0.04972957,-9170.637,-1000.004,-3832.876,-6994.192,-750.1991,-2675.987,1
0.04972957,-9165.622,-1004.516,-3908.959,-6986.014,-744.4042,-2727.038,1
0.0165752,-9171.653,-996.6648,-3852.652,-6995.151,-756.8807,-2600.577,1
0.01657567,-9174.278,-1006.125,-3779.4,-6997.212,-768.999,-2529.727,1
0.01657692,-9122.726,-1020.81,-3776.723,-6949.039,-781.1903,-2522.446,1
0.01657537,-9096.079,-1004.484,-3777.257,-6928.953,-741.1402,-2613.125,1
0.01657635,-9072.184,-992.6218,-3862.49,-6919.903,-752.5519,-2721.111,1
0.01657788,-9052.346,-1006.872,-3957.174,-6905.124,-718.5382,-2758.866,1
0.01657788,-9079.116,-966.4516,-3957.918,-6917.095,-704.3253,-2791.394,1
0.01657641,-9046.475,-976.7639,-3981.219,-6901.313,-723.4136,-2758.583,1
0.01657641,-9042.514,-989.2266,-4029.901,-6898.637,-753.4799,-2831.351,1
0.01657516,-9048.562,-992.2641,-4016.281,-6894.716,-741.9097,-2839.723,1
0.01657709,-9059.154,-1003.327,-4047.598,-6903.086,-738.7051,-2823.206,1
0.01657653,-9095.7,-1026.319,-4085.368,-6935.626,-755.9469,-2879.774,1
0.01657524,-9091.854,-1026.105,-4061.511,-6923.868,-763.6995,-2839.021,1
0.01658114,-9033.074,-1023.052,-4055.31,-6883.501,-773.4347,-2827.191,1
0.01657854,-9043.447,-1058.072,-4089.074,-6900.559,-798.9357,-2863.958,1
0.01657729,-9060.029,-1071.804,-4096.781,-6908.972,-794.7759,-2927.802,1
0.01657768,-9049.974,-1073.91,-4122.892,-6910.271,-815.8127,-2863.509,1
0.01657768,-9032.263,-1044.322,-4108.655,-6892.439,-827.032,-2824.792,1
0.04973218,-9014.371,-1064.892,-4077.618,-6874.535,-802.6579,-2807.757,1
0.01657875,-9036.368,-1084.83,-4072.186,-6882.705,-797.4968,-2848.618,1
0.01657525,-9050.538,-1047.458,-4076.673,-6898.103,-815.5992,-2710.32,1
0.01657747,-8988.179,-1067.84,-4001.927,-6846.141,-829.3779,-2579.164,1
0.01657745,-8952.045,-1050.506,-3974.103,-6832.164,-838.6767,-2682.837,1
0.01657745,-8982.739,-1107.324,-4005.087,-6851.547,-805.4648,-2793.224,1
0.01657774,-8987.859,-1090.572,-4117.282,-6846.828,-805.5199,-2809.328,1
0.01657774,-8924.646,-1068.331,-4127.087,-6820.941,-809.194,-2834.521,1
0.01657278,-8922.95,-1047.808,-4167.066,-6806.731,-795.122,-2925.074,1
0.01657395,-8900.278,-1061.42,-4241.317,-6794.23,-779.2161,-2998.333,1
0.0165692,-8932.128,-1051.477,-4282.112,-6818.95,-773.8616,-3030.286,1
0.0165716,-8933.587,-1039.676,-4313.365,-6811.443,-794.8148,-3026.918,1
0.01630467,-8912.572,-1069.038,-4315.4,-6804.493,-838.5756,-3051.416,1
0.0168367,-8929.687,-1099.074,-4382.014,-6813.39,-856.6546,-3067.637,1
0.01656994,-8946.659,-1112.674,-4353.574,-6835.388,-865.1457,-3082.115,1
0.01656546,-8942.534,-1112.262,-4390.403,-6827.882,-872.8878,-3035.761,1
0.01657397,-9001.138,-1126.797,-4272.207,-6872.708,-908.9442,-2884.203,1
0.01657239,-8930.067,-1100.885,-4261.379,-6818.317,-837.6021,-2748.52,1
0.01657,-8900.761,-1032.884,-4178.864,-6787.229,-786.173,-2823.211,1
0.01657,-8858.401,-1050.206,-4245.216,-6755.157,-819.5267,-2905.992,1
0.03314386,-8868.604,-1072.484,-4326.248,-6758.909,-845.1765,-2973.033,1
0.01656925,-8851.877,-1069.912,-4351.69,-6746.463,-844.2694,-3015.053,1
0.016568,-8827.209,-1083.578,-4450.918,-6741.278,-863.5242,-3125.751,1
0.01657008,-8818.099,-1095.993,-4471.582,-6730.269,-843.5368,-3146.995,1
0.01657594,-8820.042,-1114.949,-4488.011,-6736.563,-883.6863,-3115.992,1
0.01657594,-8813.015,-1086.767,-4503.346,-6718.226,-848.6823,-3148.538,1
0.01669216,-8802.659,-1080.972,-4513.034,-6723.956,-892.6862,-3094.219,1
0.01656898,-8787.438,-1080.195,-4455.3,-6712.652,-986.6895,-3027.395,1
0.01657218,-8784.68,-1195.042,-4455.923,-6710.883,-996.4905,-3087.708,1
0.01657149,-8830.182,-1232.984,-4409.765,-6745.927,-1140.671,-2759.09,1
0.01657151,-8797.302,-1289.262,-4381.347,-6720.93,-1279.392,-2603.028,1
0.01657097,-8710.815,-1334.361,-4251.685,-6641.836,-1263.293,-2573.045,1
0.0164146,-8595.449,-1303.089,-4295.263,-6567.623,-1133.859,-2777.467,1
0.0164146,-8576.141,-1204.378,-4406.832,-6549.357,-990.8173,-2926.767,1
0.01657028,-8576.389,-1129.121,-4542.007,-6550.436,-897.5764,-2999.858,1
0.01699406,-8539.277,-1050.297,-4647.177,-6518.466,-782.8796,-3230.187,1
0.0165716,-8507.948,-976.5072,-4729.124,-6504.269,-661.338,-3406.666,1
0.0165716,-8510.174,-904.4973,-4910.073,-6489.103,-636.5027,-3534.211,1
0.01662112,-8506.051,-864.5384,-5015.376,-6500.045,-630.134,-3632.057,1
0.01658237,-8588.28,-905.1609,-5051.194,-6567.938,-657.8315,-3661.703,1
0.01658237,-8605.125,-915.0842,-5057.072,-6585.52,-744.0806,-3536.507,1
0.04974167,-8514.65,-997.2106,-4985.925,-6521.075,-886.799,-3414.239,1
0.01658116,-8532.305,-1042.228,-4968.63,-6521.759,-861.0543,-3432.011,1
0.01658116,-8532.153,-1049.055,-4958.991,-6522.052,-802.2444,-3516.677,1
0.01658286,-8529.44,-1019.615,-5065.871,-6520.345,-759.9093,-3657.548,1
0.01658588,-8521.84,-986.3307,-5126.712,-6519.309,-744.4221,-3671.181,1
0.01658053,-8500.333,-947.1021,-5154.385,-6498.777,-732.7867,-3686.918,1
0.01658054,-8513.811,-945.2452,-5164.911,-6505.008,-735.3525,-3675.789,1
0.01658176,-8501.164,-940.9225,-5172.758,-6500.076,-667.3088,-3715.67,1
0.01658235,-8540.907,-889.3137,-5190.895,-6535.141,-626.9945,-3716.358,1
0.01658235,-8519.121,-864.6344,-5132.595,-6514.182,-617.0789,-3674.026,1
0.01658153,-8527.64,-873.21,-5136.99,-6525.3,-614.8304,-3671.309,1
0.0165819,-8532.957,-906.4037,-5154.082,-6525.049,-668.9585,-3656.489,1
0.01658004,-8497.419,-907.1689,-5153.125,-6498.019,-670.9415,-3688.066,1
0.01658965,-8524.594,-907.848,-5128.981,-6523.416,-676.1447,-3662.065,1
0.01658965,-8507.571,-916.4888,-5139.594,-6506.076,-702.8938,-3669.144,1
0.01658416,-8478.943,-981.4009,-5105.759,-6475.511,-756.7085,-3627.074,1
0.01658425,-8474.651,-990.3123,-5084.369,-6481.36,-756.9821,-3606.075,1
0.01657843,-8479.374,-974.842,-5136.845,-6489.626,-729.7801,-3629.946,1
0.01658516,-8479.244,-960.6077,-5126.03,-6489.704,-715.5415,-3648.004,1
0.01658133,-8482.794,-946.4006,-5163.952,-6483.709,-703.8839,-3693.306,1
0.06632703,-8496.084,-955.2756,-5138.378,-6494,-721.2545,-3673.924,1
0.06632703,-8502.94,-960.8284,-5178.639,-6503.745,-742.6706,-3674.195,1
0.03288838,-8439.539,-956.1211,-5171.851,-6450.953,-708.2817,-3694.719,1
0.01658335,-8443.729,-933.1544,-5193.869,-6467.728,-691.6205,-3706.492,1
0.01657828,-8445.714,-919.4171,-5219.116,-6465.019,-696.2107,-3713.215,1
0.0165812,-8443.836,-904.2329,-5128.578,-6450.477,-635.4494,-3557.858,1
0.0165812,-8425.161,-1059.627,-5136.113,-6440.856,-719.1731,-3421.448,1
0.01658683,-8411.403,-969.4667,-4993.378,-6435.027,-588.3257,-3285.26,1
0.01658197,-8391.703,-975.8885,-4948.892,-6433.541,-691.5156,-3272.261,1
0.01658065,-8396.396,-1006.131,-4998.744,-6437.397,-737.2855,-3408.278,1
0.01658288,-8389.618,-1042.085,-5046.932,-6419.157,-744.0466,-3554.689,1
0.01657884,-8332.719,-988.2729,-5132.476,-6375.982,-652.0293,-3568.497,1
0.01658092,-8335.583,-947.8206,-5203.774,-6378.615,-651.4277,-3605.835,1
0.01658096,-8365.703,-992.9561,-5221.964,-6401.993,-733.4055,-3638.147,1
0.01658097,-8314.054,-1089.929,-5324.859,-6358.364,-830.8367,-3844.998,1
0.01658264,-8264.466,-1125.186,-5410.069,-6325.354,-911.2134,-3956.296,1
0.01658264,-8296.266,-1171.547,-5505.978,-6354.605,-1020.919,-4035.015,1
0.01658412,-8294.665,-1262.242,-5490.292,-6349.306,-1097.455,-3943.854,1
0.01658412,-8268.801,-1306.221,-5486.77,-6325.462,-985.7525,-3995.608,1
0.01658444,-8301.93,-1224.102,-5483.028,-6351.153,-906.0427,-3956.932,1
0.01658444,-8322.954,-1160.316,-5521.064,-6376.295,-865.71,-3992.19,1
0.01658287,-8344.533,-1138.057,-5538.107,-6392.872,-876.7419,-3991.429,1
0.01658128,-8321.787,-1140.775,-5507.713,-6371.09,-859.8051,-3965.337,1
0.01657965,-8287.498,-1124.348,-5473.67,-6336.16,-848.5233,-3940.84,1
0.01657454,-8285.385,-1138.917,-5464.332,-6352.519,-881.1925,-3944.268,1
0.01657677,-8260.443,-1137.183,-5432.135,-6320.374,-912.9515,-3917.301,1
0.01657725,-8307.039,-1159.07,-5425.597,-6360.665,-843.8773,-3841.966,1
0.01657525,-8334.643,-1100.565,-5356.769,-6377.375,-773.3898,-3725.114,1
0.01657323,-8313.061,-946.0127,-5256.59,-6374.163,-601.6289,-3636.258,1
0.01657701,-8277.393,-840.9356,-5271.3,-6333.667,-596.2739,-3676.737,1
0.01657593,-8239.938,-928.7798,-5318.36,-6309.696,-688.7418,-3691.029,1
0.01657593,-8245.165,-1107.607,-5320.797,-6313.987,-830.4891,-3707.626,1
0.0165757,-8232.096,-1146.12,-5306.083,-6313.121,-840.0045,-3720.748,1
0.01657159,-8260.5,-1200.726,-5348.502,-6330.622,-893.8518,-3763.328,1
0.01657159,-8235.259,-1198.221,-5386.667,-6311.478,-947.6589,-3815.192,1
0.01657648,-8248.514,-1277.598,-5409.573,-6326.234,-1007.963,-3775.446,1
0.01657512,-8221.17,-1284.146,-5460.991,-6305.485,-984.4612,-3871.074,1
0.01657512,-8193.323,-1270.971,-5509.388,-6275.581,-941.8755,-3973.779,1
0.01657616,-8228.368,-1263.332,-5588.378,-6307.08,-944.9786,-4020.618,1
0.01657616,-8231.584,-1241.999,-5662.052,-6296.378,-942.3981,-4067.083,1
0.01657695,-8186.981,-1203.122,-5669.907,-6271.335,-904.6436,-4074.499,1
0.01657633,-8180.283,-1184.054,-5626.903,-6266.498,-875.0115,-4085.55,1
0.01657633,-8206.777,-1156.932,-5586.865,-6286.992,-845.7207,-4076.328,1
0.01657655,-8206,-1172.298,-5599.085,-6282.107,-860.6177,-4066.479,1
0.0165784,-8202.404,-1190.396,-5646.343,-6288.361,-884.1679,-4041.895,1
0.01657335,-8218.395,-1228.312,-5571.554,-6296.251,-925.5193,-3992.849,1
0.01657622,-8185.717,-1253.094,-5578.084,-6266.928,-928.429,-3978.785,1
0.01657505,-8160.132,-1241.757,-5591.502,-6247.581,-933.644,-3971.682,1
0.01657491,-8136.729,-1247.737,-5568.16,-6238.838,-912.5134,-3993.023,1
0.01657548,-8174.666,-1236.929,-5553.326,-6263.664,-908.8141,-4030.295,1
0.01657563,-8210.432,-1235.089,-5597.178,-6304.39,-931.3943,-4018.995,1
0.01657602,-8196.143,-1274.382,-5608.22,-6280.14,-948.2263,-4001.435,1
0.01657602,-8157.676,-1243.801,-5616.729,-6255.249,-922.1411,-4020.202,1
0.01657603,-8172.035,-1263.603,-5566.602,-6261.951,-960.1443,-3979.77,1
0.01657642,-8178.39,-1266.994,-5577.73,-6258.049,-986.8885,-3947.544,1
0.01657649,-8229.782,-1334.833,-5542.021,-6310.664,-1122.605,-3807.885,1
0.01657702,-8150.273,-1323.926,-5461.015,-6249.829,-1056.825,-3738.168,1
0.01657702,-8107.202,-1285.284,-5403.951,-6217.128,-1005.568,-3783.666,1
0.01657884,-8073.642,-1318.949,-5464.955,-6191.832,-1010.302,-3868.546,1
0.01657871,-8118.964,-1294.612,-5503.636,-6217.979,-1027.199,-3794.198,1
0.01657488,-8121.488,-1261.906,-5529.02,-6220.122,-1020.855,-3848.786,1
0.01657627,-8086.763,-1268.014,-5558.745,-6202.659,-994.6713,-3910.909,1
0.01657627,-8065.928,-1241.268,-5597.335,-6187.03,-938.2035,-4021.404,1
0.01657747,-8057.628,-1224.767,-5667.088,-6172.156,-918.2708,-4056.775,1
0.01628387,-8054.354,-1219.692,-5681.343,-6174.428,-916.2635,-4053.202,1
0.01628387,-8048.662,-1212.826,-5731.186,-6165.957,-896.5419,-4112.009,1
0.01657552,-8064.652,-1225.669,-5716.717,-6187.328,-915.7205,-4052.313,1
0.01657717,-8076.785,-1211.699,-5709.257,-6179.052,-918.7671,-4073.542,1
0.01657717,-8056.217,-1236.344,-5741.627,-6176.807,-956.0051,-4099.993,1
0.0165749,-8054.701,-1258.205,-5761.299,-6175.842,-948.3162,-4070.977,1
0.01657686,-8063.011,-1232.343,-5693.167,-6186.793,-942.6663,-3996.625,1
0.01657742,-8015.021,-1183.745,-5697.054,-6150.277,-928.5953,-3939.388,1
0.01657364,-7986.256,-1186.443,-5685.382,-6110.881,-925.2841,-4055.133,1
0.01662043,-7958.735,-1317.005,-5737.226,-6094.71,-966.3831,-4201.952,1
0.01657462,-7997.794,-1234.123,-5799.128,-6129.411,-923.3789,-4174.353,1
0.01657703,-8015.762,-1159.166,-5868.17,-6152.234,-854.3178,-4174.635,1
0.01657703,-8034.483,-1180.902,-5854.343,-6166.654,-856.0475,-4114.906,1
0.0165757,-8016.767,-1168.122,-5780.418,-6148.744,-838.2646,-4047.763,1
0.0165757,-8008.716,-1157.057,-5761.017,-6147.146,-843.4296,-4094.327,1
0.01656829,-8008.732,-1141.384,-5755.511,-6138.42,-812.6506,-4136.768,1
0.01657636,-7973.387,-1139.251,-5827.647,-6111.571,-823.02,-4222.068,1
0.01657887,-8012.916,-1138.653,-5882.413,-6141.997,-824.2551,-4245.045,1
0.01657859,-8010.81,-1158.72,-5871.617,-6149.324,-850.3685,-4217.871,1
0.01657484,-7998.751,-1189.943,-5874.651,-6131.309,-888.4676,-4179.529,1
0.01657632,-7992.831,-1189.177,-5841.582,-6140.197,-890.6275,-4182.168,1
0.01657615,-7980.903,-1221.822,-5841.108,-6113.46,-921.6132,-4173.79,1
0.01657656,-7960.608,-1227.652,-5868.808,-6115.862,-950.8268,-4227.398,1
0.01657674,-7970.401,-1257.54,-5879.553,-6114.663,-1058.997,-4297.544,1
0.01657654,-7981.827,-1349.802,-5977.035,-6114.671,-1022.015,-4299.714,1
0.01657615,-7970.871,-1267.716,-5896.013,-6097.554,-938.5776,-4227.508,1
0.01657558,-7953.501,-1240.237,-5860.39,-6102.179,-927.433,-4156.298,1
0.01657746,-7933.957,-1202.857,-5860.15,-6082.998,-891.1035,-4168.857,1
0.01657508,-7917.302,-1221.698,-5890.788,-6070.519,-898.1313,-4225.729,1
0.01657744,-7929.083,-1231.568,-5958.479,-6084.215,-861.4076,-4387.688,1
0.01657456,-7939.768,-1181.409,-5935.521,-6096.989,-853.6951,-4330.692,1
0.01657568,-7941.917,-1154.69,-5956.767,-6098.745,-863.7094,-4270.025,1
0.03315322,-7896.833,-1177.005,-5931.038,-6055.563,-863.2496,-4230.692,1
0.03315322,-7891.758,-1197.871,-5918.506,-6051.966,-873.7986,-4219.611,1
0.01657784,-7930.273,-1210.46,-5888.905,-6086.062,-898.1612,-4192.242,1
0.01657843,-7935.416,-1199.188,-5931.163,-6094.497,-892.3127,-4217.917,1
0.01657562,-7918.653,-1205.814,-5925.25,-6072.879,-873.0227,-4259.289,1
0.01657551,-7907.767,-1213.254,-5964.514,-6060.259,-879.8604,-4309.042,1
0.01657551,-7888.3,-1185.27,-5919.167,-6049.989,-872.085,-4244.458,1
0.01656829,-7897.271,-1192.705,-5921.72,-6057.042,-860.1247,-4256.871,1
0.01657777,-7923.877,-1191.398,-5907.869,-6077.5,-890.2364,-4291.355,1
0.01657777,-7932.927,-1198.962,-5955.19,-6088.869,-897.6883,-4294.671,1
0.01657856,-7934.966,-1219.05,-5978.546,-6085.976,-904.1412,-4321.42,1
0.01657856,-7940.491,-1200.65,-5966.578,-6090.18,-891.9611,-4290.931,1
0.01652952,-7902.686,-1201.295,-6006.189,-6061.289,-894.6699,-4312.127,1
0.01656816,-7869.608,-1223.302,-5988.877,-6036.155,-908.1388,-4326.318,1
0.01656785,-7893.81,-1229.096,-5965.132,-6045.995,-893.3693,-4294.091,1
0.01656879,-7889.297,-1176.743,-5965.826,-6051.544,-840.6139,-4288.701,1
0.01656836,-7919.146,-1180.853,-5930.594,-6074.442,-835.348,-4261.171,1
0.01656836,-7892.354,-1163.703,-5926.199,-6058.409,-784.2028,-4257.603,1
0.01656771,-7887.917,-1101.593,-5902.496,-6050.672,-739.0307,-4257.863,1
0.01657178,-7889.853,-1095.229,-5922.758,-6047.818,-697.5602,-4364.285,1
0.01656599,-7836.804,-1007.561,-5976.36,-6011.847,-628.1467,-4300.057,1
0.0165684,-7902.606,-1109.279,-6002.375,-6057.917,-666.7422,-4421.427,1
0.01656635,-7920.16,-1059.536,-6049.42,-6080.18,-605.6727,-4418.676,1
0.01656635,-7982.535,-1068.839,-5984.759,-6118.844,-692.3403,-4305.41,1
0.01656632,-7934.281,-1036.979,-5917.926,-6086.147,-698.2841,-4111.167,1
0.01656835,-7929.092,-1078.478,-5858.389,-6090.961,-602.3782,-4173.716,1
0.01656835,-7895.03,-1064.239,-5836.984,-6056.02,-653.726,-4095.528,1
0.01656999,-7892.733,-1071.77,-5844.258,-6054.348,-538.2142,-3997.029,1
0.0497059,-8016.721,-1165.565,-5709.834,-6153.501,-702.564,-3775.827,1
0.01657022,-7995.826,-1140.645,-5584.114,-6137.139,-754.6237,-3525.962,1
0.01656963,-7878.859,-1121.635,-5470.387,-6043.137,-766.5524,-3682.238,1
0.01656963,-7797.126,-1214.836,-5601.919,-5980.952,-802.9567,-3958.083,1
0.01656816,-7839.766,-1285.508,-5768.459,-6018.423,-839.0684,-4203.893,1
0.03314039,-7833.289,-1147.487,-5857.787,-6009.313,-814.0103,-4172.931,1
0.01656613,-7836.57,-1215.644,-5926.748,-6012.088,-868.3648,-4227.143,1
0.01656869,-7833.397,-1257.934,-5988.677,-6001.033,-948.1466,-4248.895,1
0.01656845,-7820.75,-1290.654,-5991.288,-6004.908,-987.9958,-4252.948,1
0.01656763,-7759.705,-1280.517,-5998.137,-5958.539,-992.549,-4224.848,1
0.01656763,-7754.573,-1322.103,-6019.266,-5946.195,-1023.103,-4289.745,1
0.01656712,-7822.014,-1416.739,-5989.602,-6006.964,-1183.241,-4163.968,1
0.01657422,-7836.525,-1380.772,-5975.013,-6018.143,-1137.965,-4074.763,1
0.01656726,-7768.685,-1397.221,-5869.057,-5966.394,-1058.23,-4150.929,1
0.01656752,-7762.603,-1360.954,-5920.798,-5966.474,-1041.246,-4189.104,1
0.0165683,-7762.953,-1318.649,-5978.686,-5958.151,-1059.166,-4119.049,1
0.01656117,-7707.005,-1284.344,-5936.03,-5915.706,-1024.856,-4166.44,1
0.01656837,-7702.672,-1309.949,-5957.815,-5912.845,-1074.409,-4120.106,1
0.01656837,-7727.507,-1295.48,-5932.28,-5923.354,-1133.385,-3982.607,1
0.01656166,-7676.042,-1303.665,-5933.706,-5897.655,-1098.528,-4098.415,1
0.01657164,-7663.464,-1312.119,-5918.287,-5888.481,-1034.347,-4156.2,1
